,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins,imageURL
0,Southern-Cornbread-Dressing-1357820,southern cornbread dressing,4.0,3600.0,,[Southern & Soul Food],"[buttermilk cornbread, sandwich bread, salt, black pepper, rubbed sage, eggs, onions, celery, butter, cream of chicken soup, chicken stock]","['buttermilk cornbread', 'sandwich bread', 'salt', 'black pepper', 'sage', 'egg', 'onion', 'celery', 'butter', 'cream chicken soup', 'chicken stock']",11,60.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.dcqAxhN1JOdokPOUmXjAfwHaKG%26pid%3DApi&f=1&ipt=e467fa28c659e494a8bd1aa7969be25efe1855a3ac98a5c2282a7d400c2f4209&ipo=images
1,Peanut-butter-fudge-297693,peanut butter fudge,4.0,8100.0,[Desserts],[American],"[country crock® spread, light corn syrup, creamy peanut butter, confectioners sugar, vanilla extract]","['country crock spread', 'light corn syrup', 'creamy peanut butter', 'confectioner sugar', 'vanilla extract']",5,135.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.explicit.bing.net%2Fth%3Fid%3DOIP.qmAnNAptPWHFc0h4W8yaZAHaLH%26pid%3DApi&f=1&ipt=8230aaa2f050da2f33d4875903ca901975259ef2de076d6fbb13fe0ae87fd296&ipo=images
2,Buckeyes-298471,buckeyes,4.0,6600.0,[Desserts],[American],"[skippy® super chunk® peanut butter, country crock® spread, confectioners sugar, semi-sweet chocolate morsels]","['skippy super chunk peanut butter', 'country crock spread', 'confectioner sugar', 'semi sweet chocolate morsel']",4,110.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.qXW-xmDMBUC2FAqyi4wOFQHaG-%26pid%3DApi&f=1&ipt=819073ed02aaaa9e3fdee9c6dafdc0110b483ed784f97457be2b5203961ee440&ipo=images
3,Disappearing-buffalo-chicken-dip-297712,disappearing buffalo chicken dip,4.0,2100.0,[Appetizers],[American],"[light mayonnaise, lemon juice, cayenne pepper sauce, blue cheese, chives, shredded cheddar cheese, cooked chicken]","['light mayonnaise', 'lemon juice', 'cayenne pepper sauce', 'blue cheese', 'chive', 'dar cheese', 'chicken']",7,35.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.fmxAmf6R7SHKMb9sEUMyMAHaFj%26pid%3DApi&f=1&ipt=19419991d6030d2c2a351ae78bf50d98474e1162fa77176827c7fa4bce02cbff&ipo=images
4,Classic-macaroni-salad-304692,classic macaroni salad,4.0,1500.0,"[Salads, Side Dishes]",[American],"[elbow macaroni, hellmann' or best food real mayonnais, red vinegar white white, wine,, hellmann's dijonnaise creamy dijon mustard, sugar, salt, ground black pepper, celery, green bell pepper, slice, onions]","['elbow macaroni', 'hellmann best food real mayonnai', 'vinegar white white', 'wine', '', 'hellmann s dijonnaise creamy dijon mustard', 'sugar', 'salt', 'black pepper', 'celery', 'bell pepper', 'slouse', 'onion']",13,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.jorYCRG1JGlidIwctQvkZQHaLH%26pid%3DApi&f=1&ipt=df94d80f8aad52e59a57a4e9cae7fcbfc8280513f13bc22337a9623b7b17bd3c&ipo=images
5,Classic-coleslaw-303481,classic coleslaw,4.0,600.0,"[Salads, Side Dishes]","[American, Southern & Soul Food]","[hellmann' or best food real mayonnais, lemon juice, sugar, salt, cabbage, carrots, green bell pepper]","['hellmann best food real mayonnai', 'lemon juice', 'sugar', 'salt', 'cabbage', 'carrot', 'bell pepper']",7,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.skeJy_YlRHhYFfyh8ilaNQHaLG%26pid%3DApi&f=1&ipt=17e0f09b67f89cfd7f5190dbe0e723ded40b03c406e56927a4d93abbb1432e3e&ipo=images
6,Bechamel-Sauce-513101,béchamel sauce,5.0,1200.0,[Condiments and Sauces],"[American, French]","[2% reduced-fat milk, unsalted butter, all purpose unbleached flour, fine sea salt, ground black pepper, grated nutmeg]","['fat milk', 'butter', 'flmy', 'fine sea salt', 'black pepper', 'nutmeg']",6,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.8Mguvq-zRXmblSg2Hy4duAHaE7%26pid%3DApi&f=1&ipt=56760c9a4aacc8b223d69e0d129e3a7382732d030253d65f8970fe823468635c&ipo=images
7,Peanut-butter-cream-pie-298882,peanut butter cream pie,4.0,11700.0,[Desserts],[American],"[skippy creamy peanut butter, sugar, cream cheese, frozen whipped topping, hot fudge topping, 9 inch chocolate crumb crust]","['skippy creamy peanut butter', 'sugar', 'cream cheese', 'topping', 'hot fudge topping', 'inch chocolate crumb crust']",6,195.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.l3_o2bSKe5geKktFdXYGogHaHa%26pid%3DApi&f=1&ipt=5b70a23255c9caf9b0e96fb5d7472c5d15c514ba9eac491654f990c509d98dfe&ipo=images
8,Southern-Pecan-Pie-1332202,southern pecan pie,4.0,4800.0,[Desserts],"[Southern & Soul Food, American]","[pie crust, eggs, light corn syrup, butter, light brown sugar, vanilla extract, chopped pecans]","['pie crust', 'egg', 'light corn syrup', 'butter', 'light brown sugar', 'vanilla extract', 'pecan']",7,80.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.V_D28wdvAXCukEwRrwEpVQHaHa%26pid%3DApi&f=1&ipt=e8b4673829f66662eb04e8b1415b4377146c6ae807788f5a866850f80c6a583a&ipo=images
9,Peanut-Butter-Fudge-482257,peanut butter fudge,4.0,600.0,[Desserts],[American],"[unsalted butter, creamy peanut butter, salt, vanilla extract, powdered sugar]","['butter', 'creamy peanut butter', 'salt', 'vanilla extract', 'sugar']",5,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.explicit.bing.net%2Fth%3Fid%3DOIP.qmAnNAptPWHFc0h4W8yaZAHaLH%26pid%3DApi&f=1&ipt=8230aaa2f050da2f33d4875903ca901975259ef2de076d6fbb13fe0ae87fd296&ipo=images
10,Buffalo-Turkey-Burgers-with-Buffalo-Blue-Cheese-Sauce-1367454,buffalo turkey burgers with buffalo blue cheese sauce,4.0,1380.0,[Main Dishes],[American],"[lean ground turkey, hot sauce, ranch-style seasoning, garlic, eggs, panko breadcrumbs, nonfat greek yogurt, light mayonnaise, crumbled blue cheese, buns, tomatoes, purple onion, lettuce, blue cheese, buffalo sauce]","['lean turkey', 'hot sauce', 'ranch style seasoning', 'garlic', 'egg', 'panko breadcrumb', 'nonfat greek yogurt', 'light mayonnaise', 'blue cheese', 'bun', 'tomato', 'purple onion', 'lettuce', 'blue cheese', 'buffalo sauce']",15,23.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.EtijqUCxJSAWjG1R3DGO3gHaLH%26pid%3DApi&f=1&ipt=b52a1d5b04f18527169af5d873e99300d266e6183a4a597e947ea345ebf9f840&ipo=images
11,Best-Homemade-Brownie-514487,best homemade brownie,5.0,5100.0,[Desserts],[American],"[butter, chocolate, sugar, vanilla extract, eggs, sea salt, white flour]","['butter', 'chocolate', 'sugar', 'vanilla extract', 'egg', 'sea salt', 'white flmy']",7,85.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.mfqwOsBuMdb1GLryVlzhDQHaLH%26pid%3DApi&f=1&ipt=e6b2519f359cdc944f87636684a00db3c0c7ed3fbd73a01183207ea38f0f0d38&ipo=images
12,Creamed-spinach-305542,creamed spinach,5.0,2700.0,[Side Dishes],[American],"[baby spinach, heavy cream, onions, garlic, unsalted butter, all-purpose flour, grated nutmeg]","['baby spinach', 'heavy cream', 'onion', 'garlic', 'butter', 'all purpose flmy', 'nutmeg']",7,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.CvfaQo1LVn4Rm-H3crMZNgHaHa%26pid%3DApi&f=1&ipt=855164e92e41fe2eee4a7f61f25121af0854402743d108b37848a519820089a0&ipo=images
13,Eggs-in-hash-brown-nests-352693,eggs in hash brown nests,5.0,,[Breakfast and Brunch],[American],"[russet potatoes, salt, pepper, large eggs, cooking spray]","['russet potato', 'salt', 'pepper', 'egg', 'cooking spray']",5,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.nsys6yLJw8g8uJ3ZCp9aPQHaKX%26pid%3DApi&f=1&ipt=a5e812887a7eca5ff904dbf26cc4cca0d1d8838d211d026d0883775f17f70d53&ipo=images
14,Enchilada-Sauce-472402,enchilada sauce,5.0,2100.0,[Condiments and Sauces],"[American, Mexican]","[vegetable oil, all-purpose flour, chili powder, tomato sauce, low sodium chicken broth, ground cumin, garlic powder, onion salt, salt]","['vegetable oil', 'all purpose flmy', 'chili powder', 'tomato sauce', 'low sodium chicken broth', 'cumin', 'garlic powder', 'onion salt', 'salt']",9,35.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.5J2ci_m8YTuyjeYEIF2_lQHaLF%26pid%3DApi&f=1&ipt=aa3189de75c8b8754d2d012d266f527ca63e2ca13a962000ec34a4ec5e662e35&ipo=images
15,Home-Fries-Real-Simple-199083,home fries,4.0,1800.0,"[Lunch and Snacks, Side Dishes, Breakfast and Brunch]",[American],"[canola oil, yellow onion, red potato, kosher salt, ground black pepper]","['canola oil', 'yellow onion', 'potato', 'kosher salt', 'black pepper']",5,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.nk1bd3VvfM8x-uuxOSpLkgHaHa%26pid%3DApi&f=1&ipt=4bac0194687debcf247ba8a99bc49a664903555bd8003f458ec5299f3d34a4b2&ipo=images
16,Blueberry-Simple-Syrup-Closet-Cooking-54900,blueberry syrup,5.0,1800.0,"[Beverages, Breakfast and Brunch, Condiments and Sauces]",[American],"[blueberries, water, sugar, lemon juice]","['blueberry', 'water', 'sugar', 'lemon juice']",4,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.ZqndCIJS7SPVi3VaJaEH0gHaLH%26pid%3DApi&f=1&ipt=f5944f1e167b3ce81f45b095cd7d0268970030a6f2558b8248b8b9bb957d20c1&ipo=images
18,Brown-sugar-meatloaf-368833,brown sugar meatloaf,5.0,1800.0,[Main Dishes],[American],"[brown sugar, ketchup, meatloaf, eggs, milk, onions, bread crumbs]","['brown sugar', 'ketchup', 'meatloaf', 'egg', 'milk', 'onion', 'bread crumb']",7,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.UwYARD-dZQHu35TZHVHrmAHaHa%26pid%3DApi&f=1&ipt=84f931739f29c0390da6bd010c5d747ff83a48af22814c156ebdb89e739f97d9&ipo=images
19,Maryland-Crab-Cakes-with-Quick-Tartar-Sauce-Once-Upon-A-Chef-199990,maryland crab cakes,5.0,5100.0,"[Appetizers, Main Dishes]",[American],"[large eggs, mayonnaise, dijon mustard, worcestershire sauce, old bay seasoning, salt, celery, fresh parsley, lump crab meat, panko, canola oil, pickle relish, purple onion, lemon juice, black pepper]","['egg', 'mayonnaise', 'dijon mustard', 'worcestershire sauce', 'old bay seasoning', 'salt', 'celery', 'parsley', 'lump crab meat', 'panko', 'canola oil', 'pickle relish', 'purple onion', 'lemon juice', 'black pepper']",15,85.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.l9geoIrzXKK7ebOvQM3FvgHaJ3%26pid%3DApi&f=1&ipt=5bb42cf294a585d487e1050196b5d194ed2b8f2f371016b52dd4566e3a39d4fa&ipo=images
20,Bacon-and-Brussel-Sprout-Salad-499392,bacon and brussel sprout salad,4.0,1500.0,[Salads],[American],"[lemon, orange, shallots, olive oil, salt, cooked bacon, brussels sprouts, almonds, pecorino romano cheese]","['lemon', 'orange', 'shallot', 'olive oil', 'salt', 'bacon', 'brussel sprout', 'almond', 'pecorino romano cheese']",9,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.8udM96ZtGXmHCKcbeonBBAHaLH%26pid%3DApi&f=1&ipt=4dc1e49422417e0d1ac79542e993d9a5d340bbb2caa551ff48f87f2ba0bc4be5&ipo=images
21,Skinny-buttermilk-mashed-potatoes-with-chives-352425,skinny buttermilk mashed potatoes with chives,5.0,,[Side Dishes],[American],"[yukon gold potatoes, low-fat buttermilk, butter, kosher salt, ground pepper, fresh chives]","['yukon gold potato', 'low fat buttermilk', 'butter', 'kosher salt', 'pepper', 'chive']",6,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.A8aqu5BhTuZoaU9q3GL-HQHaLH%26pid%3DApi&f=1&ipt=c2a0faaf14682653fc8e067b099ec05fc584046544debc815b240aa745acaace&ipo=images
22,Hot-roast-beef-sandwiches-345284,hot roast beef sandwiches,5.0,1800.0,[Lunch and Snacks],[American],"[dinner rolls, roast beef, cheese, mayonnaise, onions, poppy seeds, mustard, horseradish mayonnaise, worcestershire sauce, dressing]","['dinner roll', 'roast beef', 'cheese', 'mayonnaise', 'onion', '', 'mustard', 'horseradish mayonnaise', 'worcestershire sauce', 'dressing']",10,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.CWYupuayoLsqblhkPHxEmwHaFH%26pid%3DApi&f=1&ipt=54a2e74ff794dbbcd1d9675d49ee85fd8b4bce3069dd3c52acadd79801ef6759&ipo=images
23,Cranberry-brie-grilled-cheese-309053,cranberry brie grilled cheese,5.0,1200.0,"[Appetizers, Lunch and Snacks]",[American],"[sourdough bread, unsalted butter, cranberry sauce, whole grain mustard, brie cheese]","['sourdough bread', 'butter', 'cranberry sauce', 'grain mustard', 'brie cheese']",5,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.ez1hfc8RIqgrELZs2IIJrwHaHa%26pid%3DApi&f=1&ipt=42a79e351670142848be955a7a57479ab84ec8c6c3a77aa1944a262d94a54655&ipo=images
24,Roasted-red-pepper-_-bacon-goat-cheese-truffles-333302,roasted red pepper + bacon goat cheese truffles,5.0,2700.0,[Appetizers],[American],"[goat cheese, roasted red peppers, thick-cut bacon, garlic salt, freshly ground pepper, pistachios]","['goat cheese', 'pepper', 'thick cut bacon', 'garlic salt', 'pepper', 'pistachio']",6,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.e-edCZy8WXLltibb31O65QHaI5%26pid%3DApi&f=1&ipt=9f0ee0e4841d5b71fc8442d2f1e9fb6b27948e0f21e00ba186db23b75ca825c1&ipo=images
25,Roasted-corn-with-cilantro-butter-351940,roasted corn with cilantro butter,5.0,2700.0,[Side Dishes],[American],"[corn husks, butter, fresh cilantro, chipotle peppers, cumin, salt]","['corn husk', 'butter', 'cilantro', 'chipotle pepper', 'cumin', 'salt']",6,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.YBEVSMLK4dPW_DiuRjvODgHaFj%26pid%3DApi&f=1&ipt=26f05c33c3277a49f93e02a96b090eb6691243e61feb8f75022d59045a78f279&ipo=images
26,Huevos-rancheros-370964,huevos rancheros,5.0,2400.0,"[Breakfast and Brunch, Lunch and Snacks]","[American, Mexican, Southwestern]","[olive oil, minced onion, garlic, jalapeno chilies, ground cumin, kosher salt, black pepper, tomatoes, tortillas, refried beans, eggs, feta cheese, chopped cilantro]","['olive oil', 'onion', 'garlic', 'jalapeno chily', 'cumin', 'kosher salt', 'black pepper', 'tomato', 'tortilla', 'bean', 'egg', 'fetum cheese', 'cilantro']",13,40.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.N34bg77IWCQCi-wErPmKxQHaEv%26pid%3DApi&f=1&ipt=aaf40ce0bbe8501fd350f54611e6b6ebd6d213e3a84803801eb6ad2256781748&ipo=images
27,Thanksgiving-breakfast-hash-with-cheddar-mashed-potato-pancakes-333614,thanksgiving breakfast hash with cheddar mashed potato pancakes,5.0,1200.0,[Breakfast and Brunch],[American],"[olive oil, butter, stuffing, cheddar cheese, eggs, fresh parsley, any]","['olive oil', 'butter', 'stuffing', 'dar cheese', 'egg', 'parsley', '']",7,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.p7V0UnTBfKATxYM1oev7IQHaE7%26pid%3DApi&f=1&ipt=c781f952906cfcbd3e34ebc9fa37a208115635e3780e5d3534acf2574a600b4c&ipo=images
28,Homemade-ketchup-352104,homemade ketchup,5.0,,[Condiments and Sauces],[American],"[tomato paste, honey, white vinegar, water, sugar, salt, onion powder, garlic powder]","['tomato paste', 'honey', 'white vinegar', 'water', 'sugar', 'salt', 'onion powder', 'garlic powder']",8,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.SMubUxNN7wvN_mdXyoDDOwAAAA%26pid%3DApi&f=1&ipt=c03da02d94a4cebc34e9a7f013dd9cd15f84f1308de348809ad5185b386ff8c2&ipo=images
29,Homemade-Tartar-Sauce-513062,homemade tartar sauce,4.0,1200.0,[Condiments and Sauces],[American],"[mayonnaise, pickles, onions, lemon juice, salt]","['mayonnaise', 'pickle', 'onion', 'lemon juice', 'salt']",5,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.bBpMQ9RwELEvcjFU4UjaCwHaLH%26pid%3DApi&f=1&ipt=7f95cf8da42d8dcdbe4829c712e1a023355c97c75034af7fc59b387ee7694766&ipo=images
30,Individual-Chocolate-Lava-Cakes-476713,individual chocolate lava cakes,5.0,10500.0,"[Afternoon Tea, Desserts]",[American],"[ghirardelli® 60% cacao bittersweet chocolate, eggs, heavy cream, unsalted butter, egg yolks, sugar, vanilla extract, cake flour]","['ghirardelli cacao bittersweet chocolate', 'egg', 'heavy cream', 'butter', 'egg yolk', 'sugar', 'vanilla extract', 'cake flmy']",8,175.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.BCtzDhetgfiNToiE3cZaMgHaIe%26pid%3DApi&f=1&ipt=485f79c7dcc7d6c3226b580b08bb7baa2bcc9c342f41ab6e721126610e1f5c4e&ipo=images
31,Bourbon-glazed-salmon-333622,bourbon glazed salmon,5.0,2700.0,[Main Dishes],[American],"[fresh salmon, sea salt, black pepper, bourbon whiskey, brown sugar, garlic cloves, apple cider vinegar, worcestershire sauce, honey, ground mustard]","['salmon', 'sea salt', 'black pepper', 'bourbon whiskey', 'brown sugar', 'garlic clove', 'apple cider vinegar', 'worcestershire sauce', 'honey', 'mustard']",10,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Zk8kq5wBpitIMSzeUEXklwHaK-%26pid%3DApi&f=1&ipt=ff8c4cd6049f58aa6a266439ca970504075c2123db4b58569045f0f84c268de1&ipo=images
32,Chocolate-Mousse-457483,chocolate mousse,5.0,,[Desserts],"[American, French]","[bittersweet chocolate, unsalted butter, eggs, salt, confectioners sugar]","['bittersweet chocolate', 'butter', 'egg', 'salt', 'confectioner sugar']",5,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.VnuUVo-4tI_LGscDGPB3_QHaLH%26pid%3DApi&f=1&ipt=0b418db5d9dc1c6f7c0431206c04ab4d759521b26c9473bd8f35bf20cd5a752b&ipo=images
33,Grilled-corn-with-bacon-butter-and-cotija-cheese-333613,grilled corn with bacon butter and cotija cheese,5.0,2400.0,[Side Dishes],[American],"[ear of corn, olive oil, butter, bacon, cotija, fresh cilantro, black pepper]","['ear corn', 'olive oil', 'butter', 'bacon', 'cotija', 'cilantro', 'black pepper']",7,40.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.iT7KWOuVhbwK2aLhKINVgwHaLJ%26pid%3DApi&f=1&ipt=14f6ace797694f75becf639185f7d4dafb8da3f4737598af5b3c414c948cba18&ipo=images
34,Garlic-Butter-Sauteed-Corn-533567,garlic butter sautéed corn,4.0,600.0,[Side Dishes],[American],"[butter, corn kernels, garlic, fresh parsley, feta cheese, salt, black pepper]","['butter', 'corn kernel', 'garlic', 'parsley', 'fetum cheese', 'salt', 'black pepper']",7,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.rp2N_jpv0LD62nP4N9q9DgHaE7%26pid%3DApi&f=1&ipt=ac4d94a43d82e4ee818241ed4862446e9afb0a2cb8e24f687734cb750f8cae8f&ipo=images
35,Southern-sausage-gravy-308032,southern sausage gravy,5.0,1200.0,[Breakfast and Brunch],"[Southern & Soul Food, American]","[pork sausages, all-purpose flour, milk, black pepper, kosher salt, biscuits]","['pork sausage', 'all purpose flmy', 'milk', 'black pepper', 'kosher salt', 'biscuit']",6,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.tAC88QGDSgHDb1EnpgDXJgHaE7%26pid%3DApi&f=1&ipt=df74abf59a49cdc52f1556608c55157f23f02d9578416ae7246bcd0b7e5b26f6&ipo=images
36,Honeycrisp-Apple-Cider-Pie-1363303,honeycrisp apple cider pie,4.0,6300.0,[Desserts],[American],"[pie crust, apple cider, sugar, corn starch, fresh lemon juice, vanilla extract, pumpkin pie spice, honeycrisp apples, large eggs, heavy cream]","['pie crust', 'apple cider', 'sugar', 'corn starch', 'lemon juice', 'vanilla extract', 'pumpkin pie spice', 'honeycrisp apple', 'egg', 'heavy cream']",10,105.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.PwcG19pbVlf8ZN5urOMnWgHaLL%26pid%3DApi&f=1&ipt=4d2de3e31ab2dbdc17dfa5b657f133621184dd2c9d4abd64abded5576e90224d&ipo=images
37,Nawlins-Low-Country-Boil-514773,nawlins low country boil,4.0,,[Main Dishes],[American],"[johnsonville andouille, klondike gourmet mini potatoes, water, shrimp and crab boil seasoning, old bay seasoning, lemon, sweet corn, jumbo shrimp]","['johnsonville andouille', 'klondike gourmet mini potato', 'water', 'shrimp crab boil seasoning', 'old bay seasoning', 'lemon', 'sweet corn', 'jumbo shrimp']",8,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.0J9xssS2leITgY-XLm6hJQHaFj%26pid%3DApi&f=1&ipt=5d6e5c47fbcb125ba1525b66d79bdb5977d4036479b66e017586415ac7a703e0&ipo=images
38,Cauliflower-gratin-with-sharp-cheddar-and-parmesan-309610,cauliflower gratin with sharp cheddar and parmesan,5.0,3600.0,[Side Dishes],[American],"[cauliflower, low-fat sharp cheddar cheese, mayonnaise, light sour cream, lemon juice, dijon mustard, ground black pepper, grated parmesan cheese]","['cauliflower', 'dar cheese', 'mayonnaise', 'light smy cream', 'lemon juice', 'dijon mustard', 'black pepper', 'parmesan cheese']",8,60.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Z79RVeL0tXAOKenfGYz8FAHaHa%26pid%3DApi&f=1&ipt=c32135e194c642f597d813192a8cf26182aa0259e4a081c25c000e418648b454&ipo=images
39,Grilled-chicken-caesar-salad-303849,grilled chicken caesar salad,4.0,900.0,"[Main Dishes, Salads]",[American],"[boneless skinless chicken breast halves, romaine lettuce, wish-bone creamy caesar dressing, croutons]","['chicken breast half', 'romaine lettuce', 'wish bone creamy caesar dressing', 'crouton']",4,15.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.YShiB9L8iJ5zCsQRG3lfDwHaHM%26pid%3DApi&f=1&ipt=a766ecc5d4883822998c8eaef70b2b95d8ae08e02c681c93d90c0ef44dbeae8e&ipo=images
40,Roasted-garlic-mashed-potatoes-315012,roasted garlic mashed potatoes,5.0,4800.0,[Side Dishes],[American],"[garlic, olive oil, russet potatoes, butter, milk, kosher salt, fresh chives]","['garlic', 'olive oil', 'russet potato', 'butter', 'milk', 'kosher salt', 'chive']",7,80.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.921tGOjSqPySbfxi12GT9AHaLH%26pid%3DApi&f=1&ipt=e5f7e8dd5e53bdc7413875762ab61cb957eaf25678636a46e26a65b3335dcb9d&ipo=images
41,Water-toast-314487,water toast,5.0,,,[American],"[toast, salt, boiling water, butter]","['toast', 'salt', 'boiling water', 'butter']",4,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.OcXnN_5XhgQ5wsfoENj99AHaEL%26pid%3DApi&f=1&ipt=b0eeb43c5dae582e3dac63a17331ceb69bf047956f5946f201ecc63d57c6bf5b&ipo=images
42,Green-bean-salad-with-walnuts_-parmesan-and-mint-302417,"green bean salad with walnuts, parmesan and mint",5.0,1200.0,[Salads],[American],"[green beans, chopped walnuts, extra-virgin olive oil, balsamic vinegar, chopped fresh mint, parmesan cheese, white pepper, salt]","['bean', 'walnut', 'extra virgin olive oil', 'balsamic vinegar', 'mint', 'parmesan cheese', 'white pepper', 'salt']",8,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.ezvrJfdFTAtkBXab-K4FBgHaFj%26pid%3DApi&f=1&ipt=28b478c7d796c7834fe777a66b0e22b411abf2c987bca45e437338da9d78ccdc&ipo=images
43,Mint-Ice-512345,mint ice,5.0,3600.0,,[American],"[fresh mint, simple syrup]","['mint', 'simple syrup']",2,60.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.PrIDM1JKEjA130qqzuVU9AHaM9%26pid%3DApi&f=1&ipt=7d94d6ebfc214d1085d554b87a710defcebe7a6fdd21b2f89d5af8b65f67ee51&ipo=images
44,Garlic-Parmesan-Mashed-Potatoes-457934,garlic-parmesan mashed potatoes,5.0,,[Side Dishes],[American],"[russet potatoes, kosher salt, unsalted butter, seasoning, half & half, freshly ground pepper]","['russet potato', 'kosher salt', 'butter', 'seasoning', 'half half', 'pepper']",6,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.56e47YhInPXMCdSXbBqztwHaLL%26pid%3DApi&f=1&ipt=1fa22da9e5ee63cdd7f255624994785548573d90f1245db373a976db5a6328d4&ipo=images
